ID,EnglishNames,Countries,CountryCode,Endangerment,No,Latitude,Longitude
630,Mirití Tapuia,Brazil,BRA,Critically endangered,0,0.3076,-69.1699
2351,Mlahso (Syria),Syrian Arab Republic,SYR,Extinct,0,37.0542,41.2363
1987,Mlahso (Turkey),Turkey,TUR,Extinct,0,38.4595,40.6507
1295,Mo-peng,Sierra Leone,SLE,Extinct,0,7.4714,-12.2607
631,Mochica,Peru,PER,Extinct,0,-7.079,-79.6453
2600,Moksela,Indonesia,IDN,Extinct,0,-3.4654,127.1694
825,Molala,United States of America,USA,Extinct,0,44.8636,-122.4645
390,Mozarabic,Spain,ESP,Extinct,0,37.4574,-3.988
2687,Mulaha,Papua New Guinea,PNG,Extinct,0,-9.7002,147.4351
1838,Múra,Brazil,BRA,Extinct,0,-3.3598,-59.2382
35,Nagumi,Cameroon,CMR,Extinct,0,8.6814,13.1835
2601,Naka'ela,Indonesia,IDN,Extinct,0,-2.847,128.5208
104,Napore,Uganda,UGA,Extinct,0,3.8478,33.9147
901,Natchez,United States of America,USA,Extinct,0,31.5544,-91.3875
827,New River Shasta,United States of America,USA,Extinct,0,45.2835,-121.7134
682,Ngarla,Australia,AUS,Extinct,0,-20.5916,119.0917
39,Ngong,Cameroon,CMR,Extinct,0,9.0044,13.5104
2603,Nila (Nila Island),Indonesia,IDN,Extinct,0,-6.7331,129.5288
813,Nisenan,United States of America,USA,Extinct,0,38.7654,-121.0064
958,Nooksack,United States of America,USA,Extinct,0,49.0378,-122.4865
361,Norn,United Kingdom of Great Britain and Northern Ireland,GBR,Extinct,0,60.3051,-1.2744
831,Northeastern Pomo,United States of America,USA,Extinct,0,39.3774,-122.5454
603,Nukiní,Brazil,BRA,Extinct,0,-7.4931,-73.4765
1257,Nupbikha,Bhutan,BTN,Vulnerable,0,27.3937,90.5003
105,Nyang'i,Uganda,UGA,Extinct,0,3.5024,33.3764
852,Obispeño,United States of America,USA,Extinct,0,35.2692,-120.6707
31,Odut,Nigeria,NGA,Extinct,0,5.3077,8.2672
395,Old Prussian,Russian Federation,RUS,Extinct,0,54.8987,20.4895
158,Old Sirenik,Russian Federation,RUS,Extinct,0,64.4194,-173.9657
1782,Omagua (Brazil),Brazil,BRA,Critically endangered,0,-3.5572,-64.5117
639,Ona,Argentina,ARG,Extinct,0,-54.6229,-67.4121
1432,Ongkor Solon,China,CHN,Extinct,0,46.7774,83.0456
305,Opon-Carare,Colombia,COL,Extinct,0,6.206,-73.7402
2281,Orang Kanaq,Malaysia,MYS,Extinct,0,1.8858,103.9814
2606,Palumata,Indonesia,IDN,Extinct,0,-3.1569,126.0516
962,Panobo,Peru,PER,Extinct,0,-6.97,-74.9267
2044,Papora,China,CHN,Extinct,0,24.2006,120.6037
2399,Pentlatch,Canada,CAN,Extinct,0,49.6971,-125.0033
547,Phalok,Thailand,THA,Extinct,0,18.9582,98.789
645,Pijao,Colombia,COL,Extinct,0,3.9519,-75.0146
2608,Piru,Indonesia,IDN,Extinct,0,-3.05,128.1747
403,Polabian,Germany,DEU,Extinct,0,53.094,11.3461
1610,Pumpokol,Russian Federation,RUS,Extinct,0,58.6397,87.517
853,Purisimeño,United States of America,USA,Extinct,0,34.6608,-120.4711
551,Pyu,Myanmar,MMR,Extinct,0,18.9424,94.8751
1549,Quapaw,United States of America,USA,Extinct,0,36.9494,-94.7877
791,Quileute,United States of America,USA,Extinct,0,47.9083,-124.6365
87,Qwarenya,Ethiopia,ETH,Extinct,0,9.9207,38.3828
443,Rangkas,India,IND,Extinct,0,30.0358,80.1342
1288,Sanhaja of Srair,Morocco,MAR,Critically endangered,0,34.8318,-4.9658
1314,Sei,Sierra Leone,SLE,Extinct,0,7.5857,-12.5354
1291,Sened,Tunisia,TUN,Extinct,0,35.5858,10.8984
558,Sengmai,India,IND,Extinct,0,24.6445,94.0567
866,Serrano,United States of America,USA,Extinct,0,34.1212,-117.2221
2621,Seru,Malaysia,MYS,Extinct,0,1.9195,111.2049
689,Seward Peninsula Inupiaq (Big Diomede Island),Russian Federation,RUS,Extinct,0,65.7853,-169.0686
108,Singa,Uganda,UGA,Extinct,0,-0.1373,33.695
2049,Siraiya,China,CHN,Extinct,0,23.0013,120.3634
2161,Sishee,New Caledonia (France),NCL,Extinct,0,-21.7193,165.6738
806,Siuslaw,United States of America,USA,Extinct,0,43.3773,-124.2371
413,Slovincian,Poland,POL,Extinct,0,54.6484,17.2485
832,Southeastern Pomo,United States of America,USA,Extinct,0,39.016,-122.6779
499,Southern Kamchadal,Russian Federation,RUS,Extinct,0,52.6963,156.7089
677,Southern Khanty,Russian Federation,RUS,Extinct,0,60.4301,69.9829
678,Southern Mansi,Russian Federation,RUS,Extinct,0,58.4362,65.5664
1449,Soyot,Russian Federation,RUS,Extinct,0,52.0406,101.0659
1896,Subtiaba,Nicaragua,NIC,Extinct,0,12.5266,-86.667
560,Taman,Myanmar,MMR,Extinct,0,25.1651,95.2514
2568,Tandia,Indonesia,IDN,Extinct,0,-2.8552,134.522
2043,Taokas,China,CHN,Extinct,0,24.4471,120.7232
2612,Te'un (Te'un Island),Indonesia,IDN,Extinct,0,-6.9809,129.1394
2064,Tetete,Ecuador,ECU,Extinct,0,-0.0109,-76.5966
799,Tillamook,United States of America,USA,Extinct,0,45.3449,-123.5309
1738,Togoyo,Sudan,SDN,Extinct,0,8.5049,24.7961
16,Tonjon,Côte d'Ivoire,CIV,Extinct,0,8.4397,-4.3807
1815,Torá,Brazil,BRA,Extinct,0,-6.6646,-61.4135
2400,Tsetsaut,Canada,CAN,Extinct,0,55.936,-129.9911
1534,Tunica,United States of America,USA,Extinct,0,31.1262,-92.0673
778,Tututni,United States of America,USA,Extinct,0,42.5756,-124.0688
794,Twana,United States of America,USA,Extinct,0,47.3344,-123.1607
644,Ubykh (Caucasus),Russian Federation,RUS,Extinct,0,43.5585,39.8597
1062,Ubykh (Turkey),Turkey,TUR,Extinct,0,40.0402,28.0096
1811,Umutina,Brazil,BRA,Extinct,0,-15.0425,-57.1026
797,Upper Chehalis,United States of America,USA,Extinct,0,46.4111,-122.9949
777,Upper Umpqua,United States of America,USA,Extinct,0,43.4476,-123.77
2709,Uruava,Papua New Guinea,PNG,Extinct,0,-5.9821,155.3137
1624,Urupá,Brazil,BRA,Extinct,0,-10.898,-61.809
856,Ventureño,United States of America,USA,Extinct,0,34.2809,-119.2979
662,Vilela,Argentina,ARG,Extinct,0,-26.9808,-59.6777
319,Wanai,Venezuela (Bolivarian Republic of),VEN,Critically endangered,0,7.1117,-66.7199
2086,Wangkumara,Australia,AUS,Critically endangered,0,-27.2064,142.4597
850,Wappo,United States of America,USA,Extinct,0,38.8701,-122.5154
722,Western Mansi,Russian Federation,RUS,Extinct,0,61.1432,62.4023
774,Wiyot,United States of America,USA,Extinct,0,40.5984,-124.2519
1881,Xakriabá,Brazil,BRA,Extinct,0,-14.5306,-44.0438
94,Yaaku,Kenya,KEN,Extinct,0,0.4394,37.1777
754,Yameo,Peru,PER,Extinct,0,-4.4449,-73.5644
252,Yir Yoront,Australia,AUS,Extinct,0,-16.3095,141.4489
2713,Yoba,Papua New Guinea,PNG,Extinct,0,-10.0337,149.2272
1601,Yola,Ireland,IRL,Extinct,0,52.2266,-6.4846
509,Yug,Russian Federation,RUS,Extinct,0,61.0901,88.1982
849,Yuki,United States of America,USA,Extinct,0,37.4336,-118.5908
510,Yurats,Russian Federation,RUS,Extinct,0,69.2872,81.914
610,Yurutí (Brazil),Brazil,BRA,Extinct,0,-0.1318,-69.1699
21,Zeem,Nigeria,NGA,Extinct,0,9.8389,9.0911
131,|'Auni,South Africa,ZAF,Extinct,0,-26.0105,20.363
136,|Xam,South Africa,ZAF,Extinct,0,-32.2853,20.759
1443,ǁKu ǁ'e,South Africa,ZAF,Extinct,0,-29.9739,27.0812
1445,ǁKx'au,South Africa,ZAF,Extinct,0,-32.2896,21.7968
130,ǁXegwi,South Africa,ZAF,Extinct,0,-25.35,30.99
1177,A'tong,India,IND,Severely endangered,,25.2844,91.1755
2186,Aché,Paraguay,PRY,Definitely endangered,,-25.6613,-55.6787
118,Akie,United Republic of Tanzania,TZA,Critically endangered,,-4.7735,37.3315
1993,Akuriyo,Suriname,SUR,Critically endangered,,2.8442,-55.7556
1011,Alemannic,"Germany, Austria, France, Italy, Liechtenstein, Switzerland","DEU, AUT, FRA, ITA, LIE, CHE",Vulnerable,,47.2792,7.6904
1975,Amami,Japan,JPN,Definitely endangered,,28.3672,129.4958
2477,Amok,"China, Lao People's Democratic Republic, Myanmar, Thailand","CHN, LAO, MMR, THA",Critically endangered,,21.361,100.6457
2478,Angku,Myanmar,MMR,Critically endangered,,21.4888,100.8325
333,Auvergnat,France,FRA,Severely endangered,,45.1278,3.1311
2714,Balti,"India, Pakistan","IND, PAK",Vulnerable,,35.0659,76.1901
1334,Baraba Tatar,Russian Federation,RUS,Severely endangered,,55.2478,77.893
1961,Baré (Venezuela),Venezuela (Bolivarian Republic of),VEN,Critically endangered,,1.428,-66.9287
1019,Bavarian,"Germany, Austria, Hungary, Italy, Switzerland, Czech Republic","DEU, AUT, HUN, ITA, CHE, CZE",Vulnerable,,48.4146,12.6123
2087,Bay Islands Creole,Honduras,HND,Critically endangered,,16.3297,-86.5299
1581,Bellari,India,IND,Critically endangered,,11.6952,76.4648
2062,Berbice Dutch Creole,Guyana,GUY,Critically endangered,,5.3918,-57.777
1607,Bhalesi,India,IND,Definitely endangered,,33.3947,76.1352
2465,Brao,"Cambodia, Lao People's Democratic Republic, Viet Nam","KHM, LAO, VNM",Severely endangered,,14.1177,106.7644
2396,Bungee,Canada,CAN,Critically endangered,,50.0667,-96.9763
1521,Burgundian,France,FRA,Severely endangered,,47.2344,4.2517
2016,Cabiyarí,Colombia,COL,Critically endangered,,0.1208,-71.1474
2185,Cappadocian Greek (Greece),Greece,GRC,Critically endangered,,40.9798,24.104
2038,Carabayo,Colombia,COL,Extinct,,-1.6666,-70.3333
1659,Cavineña,Bolivia (Plurinational State of),BOL,Definitely endangered,,-12.3829,-66.7419
804,Cayuga (Canada),Canada,CAN,Critically endangered,,43.019,-80.1506
2486,Central Asian Arabic,"Uzbekistan, Tajikistan, Afghanistan","UZB, TJK, AFG",Definitely endangered,,36.9608,66.8133
1520,Champenois,"Belgium, France","BEL, FRA",Severely endangered,,48.6474,4.3725
697,Chichimec,Mexico,MEX,Vulnerable,,21.2941,-100.5233
256,Chinook Jargon,United States of America,USA,Critically endangered,,45.0591,-123.6091
888,Chiwere,United States of America,USA,Extinct,,35.9761,-97.3336
2464,Chuang,Cambodia,KHM,Critically endangered,,13.5688,105.0589
367,Corfiot Italkian,Greece,GRC,Critically endangered,,39.5908,19.8591
339,Cornish,United Kingdom of Great Britain and Northern Ireland,GBR,Critically endangered,,50.4575,-4.746
1335,Crimean Turkish,Ukraine,UKR,Severely endangered,,44.6764,34.3267
2004,Desano (Colombia),Colombia,COL,Definitely endangered,,0.8898,-70.0543
2217,Domari,"Egypt, Israel, Jordan, Lebanon, Libyan Arab Jamahiriya, Palestine, Syrian Arab Republic","EGY, ISR, JOR, LBN, LBY, PSE, SYR",Severely endangered,,32.2128,35.2908
1596,East Franconian,"Germany, Czech Republic","DEU, CZE",Vulnerable,,50.0571,10.7336
721,Eastern Mansi,Russian Federation,RUS,Critically endangered,,60.7752,67.6098
2474,En,Myanmar,MMR,Critically endangered,,21.2872,99.4816
478,Even (Kamtchatka),Russian Federation,RUS,Severely endangered,,56.062,158.9501
471,Even (Siberia),Russian Federation,RUS,Severely endangered,,67.6593,134.6594
674,Evenki (Northern Siberia),Russian Federation,RUS,Severely endangered,,64.2875,100.2282
495,Evenki (Sakhalin),Russian Federation,RUS,Severely endangered,,51.727,142.5585
2450,Evenki (Southern Siberia),"Mongolia, Russian Federation","MNG, RUS",Severely endangered,,51.9833,116.5833
2215,Figuig,Morocco,MAR,Vulnerable,,32.0895,-1.2222
1522,Franc-Comtois,"France, Switzerland","FRA, CHE",Severely endangered,,47.2829,6.5093
354,Gagauz (Deli Orman),Bulgaria,BGR,Critically endangered,,43.5963,26.8286
673,Gagauz (South Balkans),"Greece, The former Yugoslav Republic of Macedonia, Turkey","GRC, MKD, TUR",Severely endangered,,41.4633,22.6977
2456,Gangou,China,CHN,Severely endangered,,35.55,102.43
1346,Gottscheerish,Slovenia,SVN,Critically endangered,,45.6332,14.8123
2052,Guaná,Paraguay,PRY,Critically endangered,,-21.9532,-58.0517
2395,Han (Canada),Canada,CAN,Critically endangered,,64.062,-139.4278
1493,Homshetsma (Caucasus),"Georgia, Russian Federation","GEO, RUS",Severely endangered,,43.2452,40.3582
1492,Homshetsma (Turkey),Turkey,TUR,Definitely endangered,,41.468,41.558
2203,Hulaula (Iran),Iran (Islamic Republic of),IRN,Extinct,,35.9068,46.1535
2397,Huron-Wyandot (Canada),Canada,CAN,Critically endangered,,46.8722,-71.3651
2717,Jad,"India, Pakistan","IND, PAK",Definitely endangered,,30.645,78.3627
2469,Jahai,Malaysia,MYS,Critically endangered,,5.3597,101.7763
2588,Javindo Creole,Indonesia,IDN,Critically endangered,,-7.0136,110.4345
2724,Jeju,Republic of Korea,KOR,Critically endangered,,33.3671,126.4974
2019,Jitnu,Colombia,COL,Definitely endangered,,6.5118,-70.8837
374,Judezmo (Europe),"Albania, Algeria, Bosnia and Herzegovina, Bulgaria, Croatia, Greece, The former Yugoslav Republic of Macedonia, Morocco, Romania, Turkey, Serbia","ALB, DZA, BIH, BGR, HRV, GRC, MKD, MAR, ROU, TUR, SRB",Severely endangered,,41.2607,28.4985
2216,Juhur (Israel),Israel,ISR,Definitely endangered,,31.5166,34.5964
1938,Kaurna,Australia,AUS,Critically endangered,,-34.8498,138.6474
2298,Kensiw (Malaysia),Malaysia,MYS,Critically endangered,,5.9033,100.9227
2297,Kentak,Malaysia,MYS,Critically endangered,,5.5383,100.7861
1608,Khasali,India,IND,Definitely endangered,,32.0267,77.893
1598,Kili,Russian Federation,RUS,Severely endangered,,48.8068,134.121
2723,Koro,India,IND,Definitely endangered,,27.1667,92.6312
2467,Kraol,Cambodia,KHM,Critically endangered,,13.588,106.9438
2466,Kravet,Cambodia,KHM,Critically endangered,,14.0175,107.0136
2460,Krueng,Cambodia,KHM,Severely endangered,,13.8219,106.9938
2463,Kuay,Cambodia,KHM,Severely endangered,,13.9047,105.3712
1974,Kunigami,Japan,JPN,Definitely endangered,,26.7186,128.2131
140,Lakota,Canada,CAN,Critically endangered,,49.3276,-106.4439
537,Langrong,India,IND,Critically endangered,,24.4671,94.1473
622,Lengua,Paraguay,PRY,Severely endangered,,-22.5125,-58.0957
380,Livonian,Latvia,LVA,Critically endangered,,57.6101,22.2802
1519,Lorrain,"Belgium, France","BEL, FRA",Severely endangered,,48.8357,6.0644
1497,Lua,Thailand,THA,Definitely endangered,,19.0049,101.184
2007,Macaguaje,Colombia,COL,Extinct,,0,-75
2005,Macuna (Colombia),Colombia,COL,Definitely endangered,,-0.2636,-70.2026
623,Maká,Paraguay,PRY,Definitely endangered,,-25.2645,-57.2387
1579,Manda,India,IND,Critically endangered,,20.1384,84.0289
387,Manx,United Kingdom of Great Britain and Northern Ireland,GBR,Critically endangered,,54.2106,-4.5318
1992,Mawayana (Guyana),Guyana,GUY,Critically endangered,,1.5159,-58.4143
2468,Menri',Malaysia,MYS,Critically endangered,,5.055,102.2502
695,Michif,Canada,CAN,Critically endangered,,51.3119,-103.979
2020,Miraña (Colombia),Colombia,COL,Severely endangered,,-1.5818,-70.5651
1973,Miyako,Japan,JPN,Definitely endangered,,24.8004,125.2798
1243,Mohawk (Ganienkeh),United States of America,USA,Definitely endangered,,44.8675,-73.67
2517,Mohawk (Kahnawake),Canada,CAN,Definitely endangered,,45.4013,-73.6677
264,Mohawk (Kanatsiohareke),United States of America,USA,Definitely endangered,,42.9116,-74.5587
1381,Mohawk (Kanesatake),Canada,CAN,Definitely endangered,,45.4685,-74.0972
2516,Mohawk (Six nations),Canada,CAN,Definitely endangered,,43.0463,-80.069
1325,Mohawk (Tyendinega),Canada,CAN,Definitely endangered,,44.189,-77.1494
1324,Mohawk (Wahta),Canada,CAN,Definitely endangered,,45.0333,-79.7333
2208,Mok (Lao PDR),Lao People's Democratic Republic,LAO,Definitely endangered,,20.73,101.4197
2089,Mosquitia Creole,Nicaragua,NIC,Definitely endangered,,12.0114,-83.7638
2022,Muinane,Colombia,COL,Definitely endangered,,-1.4061,-72.3779
265,Munsee (United States of America),United States of America,USA,Critically endangered,,40.8969,-76.3769
2189,Nivaclé,Paraguay,PRY,Vulnerable,,-23.3019,-60.3369
464,Nivkh (Amur),Russian Federation,RUS,Critically endangered,,53.2684,140.4107
348,Nogay (Crimea),Ukraine,UKR,Severely endangered,,45.9435,33.9477
391,Nogay (Dobruja),Romania,ROU,Severely endangered,,44.6491,27.8173
2021,Nonuya,Colombia,COL,Critically endangered,,-0.747,-71.9165
392,Norman,France,FRA,Severely endangered,,49.081,-0.6591
500,Northern Altay,Russian Federation,RUS,Severely endangered,,52.2816,87.4827
262,Northern Haida,"Canada, United States of America","CAN, USA",Critically endangered,,54.0397,-132.1776
930,Northwestern Otomí,Mexico,MEX,Vulnerable,,21.0996,-100.1584
1998,Nukak,Colombia,COL,Definitely endangered,,2.3504,-71.3507
1976,Okinawan,Japan,JPN,Definitely endangered,,26.2047,127.6831
2368,Oneida (Canada),"Canada, United States of America","CAN, USA",Critically endangered,,42.8286,-81.4068
2369,Onondaga (Canada),"Canada, United States of America","CAN, USA",Critically endangered,,43.1194,-80.1174
1566,Padri,India,IND,Vulnerable,,33.8886,76.3
2470,Palaung,Myanmar,MMR,Severely endangered,,23.1058,97.488
2471,Pale,Myanmar,MMR,Severely endangered,,22.1511,97.8386
2094,Panamanian Creole,Panama,PAN,Definitely endangered,,9.3878,-82.2696
2479,Pashayi,Afghanistan,AFG,Vulnerable,,34.66,70.2
2589,Peco' Creole,Indonesia,IDN,Critically endangered,,-6.2716,106.7871
2459,Phnong,Cambodia,KHM,Severely endangered,,12.5525,107.3011
402,Poitevin-Saintongeais,France,FRA,Severely endangered,,46.0579,-0.5493
2371,Potawatomi (Canada),Canada,CAN,Critically endangered,,42.5163,-82.5555
2718,Purik,"India, Pakistan","IND, PAK",Vulnerable,,34.3706,76.0144
795,Quinault,United States of America,USA,Extinct,,47.3332,-124.2864
2092,Rama Cay Creole,Nicaragua,NIC,Definitely endangered,,11.8834,-83.8
1911,Reyesano,Bolivia (Plurinational State of),BOL,Critically endangered,,-14.7748,-66.9396
1478,Rhenish Franconian,"Germany, France","DEU, FRA",Vulnerable,,49.4467,8.2067
2472,Riang,Myanmar,MMR,Critically endangered,,21.9048,98.2342
2398,Rigolet Inuktitut,Canada,CAN,Critically endangered,,54.1772,-58.4218
2473,Rumai,Myanmar,MMR,Severely endangered,,23.7363,97.9927
2457,Samrai,Cambodia,KHM,Critically endangered,,12.5063,102.8344
2063,San Andres Creole,Colombia,COL,Vulnerable,,12.5833,-81.7
2053,Sanapaná,Paraguay,PRY,Definitely endangered,,-22,-59
409,Scanian,"Denmark, Sweden","DNK, SWE",Vulnerable,,55.724,13.6614
2378,Seneca (Canada),Canada,CAN,Critically endangered,,43.0555,-80.1938
680,Siberian Tatar,Russian Federation,RUS,Definitely endangered,,56.4624,73.3447
1994,Sikïiyana,Suriname,SUR,Critically endangered,,1.9991,-56.2719
2008,Siriano (Colombia),Colombia,COL,Definitely endangered,,0.8788,-70.2685
2462,So-ng,Cambodia,KHM,Critically endangered,,11.7244,104.0447
97,Sogoo,Kenya,KEN,Extinct,,-1.0435,36.6006
672,South Jutish,"Germany, Denmark","DEU, DNK",Definitely endangered,,54.8497,9.3081
1473,Southern Paiute,United States of America,USA,Severely endangered,,37.6818,-113.088
2715,Spiti,"India, Pakistan","IND, PAK",Vulnerable,,32.2871,78.2652
2383,Squamish,Canada,CAN,Critically endangered,,49.3234,-123.1301
2461,Stieng,Cambodia,KHM,Severely endangered,,12.1288,106.7852
1951,Tacana,Bolivia (Plurinational State of),BOL,Definitely endangered,,-13.272,-67.7856
2386,Tagish,Canada,CAN,Critically endangered,,60.1601,-134.6842
2476,Tailoi,Myanmar,MMR,Critically endangered,,21.4275,100.7473
2011,Tanimuca-Letuama,Colombia,COL,Severely endangered,,-0.6262,-70.5432
1960,Tapieté,"Argentina, Bolivia (Plurinational State of), Paraguay","ARG, BOL, PRY",Severely endangered,,-21.7799,-62.644
2017,Tariana (Colombia),Colombia,COL,Critically endangered,,0.8349,-69.1918
1982,Taruma,Guyana,GUY,Critically endangered,,2.515,-59.5678
3,Tasnusit,Algeria,DZA,Severely endangered,,34.623,-1.5614
1059,Tat,Azerbaijan,AZE,Severely endangered,,41.3438,48.6254
1495,Tati,Iran (Islamic Republic of),IRN,Definitely endangered,,38.2036,48.2519
2012,Tatuyo,Colombia,COL,Definitely endangered,,0.4174,-70.4882
457,Tazy,Russian Federation,RUS,Severely endangered,,43.9236,134.7967
2458,Tempuan,Cambodia,KHM,Severely endangered,,13.7238,107.2038
2188,Toba-Maskoy,Paraguay,PRY,Severely endangered,,-21.5578,-58.0064
447,Tolcha,India,IND,Extinct,,29.9333,80.0326
2182,Touggourt Tamazight,Algeria,DZA,Severely endangered,,33.0777,6.0671
2009,Tucano (Colombia),Colombia,COL,Vulnerable,,0.6921,-69.8291
2453,Tunisian Judeo-Arabic (Israel),Israel,ISR,Severely endangered,,32.0779,34.8019
2391,Tuscarora (Canada),Canada,CAN,Critically endangered,,43.072,-80.015
2013,Tuyuca (Colombia),Colombia,COL,Definitely endangered,,0.3515,-70.2026
2192,Udi (Georgia),Georgia,GEO,Severely endangered,,41.8905,45.913
280,Unami,United States of America,USA,Extinct,,39.13,-76.0253
2392,Upper Tanana (Canada),Canada,CAN,Critically endangered,,62.3824,-140.8984
1336,Urum,"Georgia, Russian Federation, Ukraine","GEO, RUS, UKR",Definitely endangered,,47.0102,36.7822
2475,Wa,Myanmar,MMR,Severely endangered,,21.8705,99.6519
2014,Wanano / Kotiria (Colombia),Colombia,COL,Definitely endangered,,1.0106,-69.6423
2393,Western Abenaki (Canada),Canada,CAN,Critically endangered,,46.0785,-72.8141
283,Western Abenaki (United States of America),United States of America,USA,Extinct,,43.0046,-72.246
2093,Wichi,"Argentina, Bolivia (Plurinational State of)","ARG, BOL",Vulnerable,,-22.0041,-63.413
1971,Yaeyama,Japan,JPN,Severely endangered,,24.342,124.1537
